gene,log2FC,mean_tumor,mean_normal,t_statistic,p_value,n_tumor,n_normal,fdr,abs_log2FC,regulation
DYDC2,0.597637350470318,1.0556332528318004,0.45799590236148247,6.267146332917914,4.8283106074037976e-09,100,50,2.1694068391802568e-08,0.597637350470318,NS
TSEN15,0.5976239889473014,3.916245681128199,3.3186216921808978,9.222527318088462,2.7752808645069153e-16,100,50,3.343177633635196e-15,0.5976239889473014,NS
RASA4B,-0.5976175447161441,0.857657805521567,1.4552753502377112,-7.213927479707176,1.2476499526519549e-10,100,50,6.920064528303152e-10,0.5976175447161441,NS
AL031846.2,-0.5976112762988077,0.9354698085048136,1.5330810848036214,-6.0154745410453705,2.2509066525269186e-08,100,50,9.187594942285356e-08,0.5976112762988077,NS
LAMB2,-0.5974296960030063,7.178155814632214,7.775585510635221,-5.040810923391105,1.350790857821281e-06,100,50,4.263276722268653e-06,0.5974296960030063,NS
HSD17B1P1,-0.5974167857918096,1.849888982984665,2.4473057687764745,-5.287714385086805,4.73717251807124e-07,100,50,1.592952776999778e-06,0.5974167857918096,NS
TUFM,0.5973068132752148,8.22457491087715,7.627268097601935,6.853465380590536,3.283414516879921e-10,100,50,1.7133948495754732e-09,0.5973068132752148,NS
ZNF454,-0.597161388578161,1.1741156475830077,1.7712770361611687,-6.104288806618558,1.1054115709055922e-08,100,50,4.721209917995079e-08,0.597161388578161,NS
ULK3,0.5970087096230055,5.2864108642892464,4.689402154666241,5.988746338550647,2.5841599516364485e-08,100,50,1.0486469529427458e-07,0.5970087096230055,NS
P3H3,0.5969900589078692,4.53182332421062,3.934833265302751,3.797911550786028,0.00022159092613685256,100,50,0.0004983881611004745,0.5969900589078692,NS
RNU4-62P,-0.5969388045623519,0.9680161370716626,1.5649549416340145,-3.403785823421064,0.0010175156498850664,100,50,0.0020638857479282945,0.5969388045623519,NS
LPCAT4,-0.5967759291349668,3.7461579995246956,4.342933928659662,-6.202342381741887,1.0099427890348355e-08,100,50,4.3457807054833034e-08,0.5967759291349668,NS
ULBP2,0.5966619565960312,1.6222990930357863,1.0256371364397552,4.826125387314889,3.6486297358610285e-06,100,50,1.0768862281160566e-05,0.5966619565960312,NS
RUSC2,-0.5965594061390744,4.231634168319052,4.828193574458126,-7.319900319305519,1.56889015812177e-11,100,50,9.90165420738326e-11,0.5965594061390744,NS
CAPS2,-0.596536567670015,1.5822305538988886,2.1787671215689035,-7.01288261470883,8.364567331545443e-11,100,50,4.752252146729353e-10,0.596536567670015,NS
MYLK4,-0.5965046111649616,0.8421585108629285,1.43866312202789,-5.936499477480973,7.975497317836467e-08,100,50,3.003037719348104e-07,0.5965046111649616,NS
AC136428.1,-0.596504563026434,0.9011308519297924,1.4976354149562263,-3.2079039487717607,0.0018265440528118014,100,50,0.0035355794725670147,0.596504563026434,NS
ADCK2,0.5964452337479758,5.342650863311227,4.746205629563251,6.57834257947247,1.941653525328026e-09,100,50,9.182530488999846e-09,0.5964452337479758,NS
IGHV4-55,-0.5963460227514203,2.6274001300345264,3.223746152785947,-2.2295469811276587,0.027766500103077713,100,50,0.04309645079984091,0.5963460227514203,NS
FAM219B,-0.5963186004360881,2.847164710625904,3.4434833110619922,-7.427609621178302,9.146949697363443e-12,100,50,5.961698489332976e-11,0.5963186004360881,NS
POLR2I,0.5959200171775456,3.5197566918712933,2.9238366746937476,6.365866283705822,2.9020427771369852e-09,100,50,1.3387240564411509e-08,0.5959200171775456,NS
REEP1,0.5958963080779127,3.239188913627706,2.643292605549793,3.545430634684487,0.0005251421158217114,100,50,0.0011149777205230573,0.5958963080779127,NS
AP4M1,0.5958637104351352,4.0485287683528135,3.4526650579176783,7.380276153703334,1.6085679529245904e-11,100,50,1.0132421424760798e-10,0.5958637104351352,NS
TMIGD3,0.5958060580145199,1.6664247022681684,1.0706186442536485,5.28253523899287,5.799584842009063e-07,100,50,1.924031485047757e-06,0.5958060580145199,NS
AKT1S1,0.5958060521466315,5.2556867515585415,4.65988069941191,8.850405393996125,2.5092201085498218e-15,100,50,2.7025670744430432e-14,0.5958060521466315,NS
WDR4,0.5957881869269794,3.84218687985823,3.2463986929312507,5.419949968126026,3.7782202941233355e-07,100,50,1.2909415167689653e-06,0.5957881869269794,NS
DYRK3,-0.5957619771643485,3.0068856081444655,3.602647585308814,-4.708501041426951,7.522208225583706e-06,100,50,2.1220016772052944e-05,0.5957619771643485,NS
BBS2,-0.5956679446465927,4.061389628421483,4.657057573068076,-6.859333087236563,2.998536081122584e-10,100,50,1.571455020292021e-09,0.5956679446465927,NS
GPAA1,0.59564566765183,7.137011003065347,6.541365335413517,6.1176640203117385,8.396339954663298e-09,100,50,3.647887905167438e-08,0.59564566765183,NS
ZNF480,0.5956172705788187,4.2935313433183175,3.697914072739499,6.52371920043099,1.6186718693176482e-09,100,50,7.7451128625743e-09,0.5956172705788187,NS
FRG1HP,-0.5955899746676097,3.1550797217252273,3.750669696392837,-6.6244119565382915,1.0247297477586147e-09,100,50,5.018785498992342e-09,0.5955899746676097,NS
ARID3A,0.5955727999294997,2.686839820080524,2.091267020151024,6.6845754904216514,4.772083196110559e-10,100,50,2.446428683918374e-09,0.5955727999294997,NS
TNFAIP8,-0.5955551731152546,3.0604157091341033,3.655970882249358,-4.809409887059683,5.222746632158021e-06,100,50,1.5055295761167653e-05,0.5955551731152546,NS
SNHG29,-0.5955458045756039,6.1791344213342265,6.77468022590983,-5.0304578092715895,1.4700537319566787e-06,100,50,4.613587146242055e-06,0.5955458045756039,NS
CD22,0.5955443149480095,2.253467548471026,1.6579232335230165,3.186461764747671,0.0019214871465860523,100,50,0.003700648930997716,0.5955443149480095,NS
AC005332.7,-0.5955298745455373,0.9088481979275904,1.5043780724731277,-6.140784438368033,1.4686244258092324e-08,100,50,6.163298766984071e-08,0.5955298745455373,NS
AC008115.3,0.5954834996667593,2.6184390851950394,2.02295558552828,3.7530952665410333,0.00025255036976651644,100,50,0.0005632196288751447,0.5954834996667593,NS
BNIP3P17,0.5954695236141639,1.2903069834210439,0.6948374598068799,5.821357090366142,3.492112461250999e-08,100,50,1.3893740837581147e-07,0.5954695236141639,NS
ARPC4,0.5952973814593063,6.561620171200152,5.966322789740846,7.475139512137834,2.327365475270116e-11,100,50,1.43093405653651e-10,0.5952973814593063,NS
SRRT,0.595186256905361,6.27411991487489,5.678933657969529,5.464595188952134,4.905977931359462e-07,100,50,1.6480136085610909e-06,0.595186256905361,NS
AC053513.2,-0.5951773783210399,1.1338979429314342,1.729075321252474,-4.4720918634749784,1.977063581967784e-05,100,50,5.230472912218523e-05,0.5951773783210399,NS
SEC61A1,0.5951088506292059,8.265512334148598,7.670403483519392,6.898794068065648,4.0045024825374565e-10,100,50,2.0725131189109176e-09,0.5951088506292059,NS
COG7,0.5948125537861841,4.9089800650604305,4.314167511274246,6.538792270132899,2.1514795903676546e-09,100,50,1.0128240588502698e-08,0.5948125537861841,NS
IGLC2,-0.5947163900431871,8.127694106148294,8.72241049619148,-1.4606420904144317,0.14701558673638496,100,50,0.19304507848842642,0.5947163900431871,NS
DENND4C,-0.594586409647393,4.5453315335101445,5.1399179431575375,-4.262057752465054,3.786683928922154e-05,100,50,9.611669970110868e-05,0.594586409647393,NS
FARP1,0.5943629915234494,3.566385266127067,2.9720222746036176,4.603032200687491,1.2050680145298863e-05,100,50,3.294324950262507e-05,0.5943629915234494,NS
VIM-AS1,-0.5942314618832896,2.0420699618888394,2.636301423772129,-4.034700371008814,8.733459792644103e-05,100,50,0.00020871162571406364,0.5942314618832896,NS
COL6A3,0.5942308206042481,7.480211889170163,6.885981068565915,3.0778969041617668,0.0025265805556615676,100,50,0.004761754513116826,0.5942308206042481,NS
AC097369.4,0.5939831089774832,1.1168283943143282,0.522845285336845,7.416429823848053,8.827162900856168e-12,100,50,5.7706062927692804e-11,0.5939831089774832,NS
AC079804.3,-0.5939651947379418,0.6325565350802256,1.2265217298181674,-5.072706735633395,2.470814841212633e-06,100,50,7.491863572105447e-06,0.5939651947379418,NS
LUZP1,-0.5939246059440739,4.034838342652559,4.628762948596633,-5.6819683927325455,9.521938491259079e-08,100,50,3.5456692013504196e-07,0.5939246059440739,NS
UFSP1,0.59391890101233,2.59891552464994,2.0049966236376098,6.012144660882587,1.4485237632556628e-08,100,50,6.082865274213619e-08,0.59391890101233,NS
MIR1285-1,-0.5938227192278203,1.369758371792868,1.9635810910206883,-3.3056997756623616,0.001320195253388745,100,50,0.0026251988506030576,0.5938227192278203,NS
FASTKD3,0.5936743220585483,3.9303398807082677,3.3366655586497194,7.217864786342192,4.7047605198565406e-11,100,50,2.768832389127145e-10,0.5936743220585483,NS
SRP54,0.5936362912436417,5.098316836794766,4.504680545551125,8.12165264561523,3.0517511632265665e-13,100,50,2.419469953890587e-12,0.5936362912436417,NS
HYOU1,0.5935798931507419,6.069633106622123,5.476053213471381,4.360269069774268,2.9168439909248544e-05,100,50,7.539008949144889e-05,0.5935798931507419,NS
DDX11,0.5932173903803148,3.2315600511381013,2.6383426607577865,4.008790763168315,0.0001305862947134629,100,50,0.0003037834854502966,0.5932173903803148,NS
ZNF676,-0.5931870275571376,0.8624189189567888,1.4556059465139264,-4.580182398249921,9.786227030882538e-06,100,50,2.7159700857311445e-05,0.5931870275571376,NS
IFI44,0.5930440723691373,5.718522615663674,5.125478543294537,3.215440381246824,0.001609401846305727,100,50,0.0031492924995302064,0.5930440723691373,NS
NELFCD,0.5930187174126083,6.063785639343832,5.470766921931224,5.864554159877685,3.5877400771257955e-08,100,50,1.425387598902043e-07,0.5930187174126083,NS
SCAT2,0.5929947988180035,1.5023956162542205,0.9094008174362169,6.348196245629158,3.1462108688163016e-09,100,50,1.4448744034660375e-08,0.5929947988180035,NS
LACRT,-0.5929661890520652,0.5147009869956645,1.1076671760477297,-2.0620012479563496,0.042286774557340034,100,50,0.0630283067537729,0.5929661890520652,NS
NREP,0.5929623328265257,1.4587174590860537,0.865755126259528,7.781624988544506,1.2097196159835702e-12,100,50,8.817541971374085e-12,0.5929623328265257,NS
MRPL9,0.59279508263801,5.875310286885069,5.282515204247059,8.338579075015904,6.601011318538202e-14,100,50,5.754372679334619e-13,0.59279508263801,NS
EEF1DP1,0.5927477572041335,2.3073327450774603,1.7145849878733268,5.437037056234034,2.7037153682695495e-07,100,50,9.415988941715623e-07,0.5927477572041335,NS
ZMYND8,0.5926442315278813,5.271471212788117,4.678826981260236,5.487515744388703,1.743486515221603e-07,100,50,6.24336350316014e-07,0.5926442315278813,NS
BOLA3-AS1,-0.5926286798844433,2.1492958167209166,2.74192449660536,-6.116936929075892,8.240166507181089e-09,100,50,3.587641725434228e-08,0.5926286798844433,NS
RFWD3,0.5924968003853213,4.726268509353909,4.133771708968588,5.0832686629218715,1.5603786774034034e-06,100,50,4.8774634918610955e-06,0.5924968003853213,NS
ST3GAL1,0.592483782788908,5.428355594664307,4.835871811875399,4.321620697671132,2.9521288293583702e-05,100,50,7.6251613294816e-05,0.592483782788908,NS
DNAJC27,-0.5923886252046238,2.4957022198723364,3.08809084507696,-7.053513974296322,9.241287147912064e-11,100,50,5.221487677583301e-10,0.5923886252046238,NS
ACADM,-0.5921323376578203,5.210577801791095,5.802710139448915,-5.730374239059387,7.74858529289329e-08,100,50,2.920452028463312e-07,0.5921323376578203,NS
EPM2A,-0.5919913937776222,1.326158518273996,1.9181499120516181,-8.27027857056645,8.352503708223636e-13,100,50,6.1944299244391544e-12,0.5919913937776222,NS
AC080013.1,-0.591928954274383,0.8084118018422167,1.4003407561165997,-6.449218914308255,4.211539473970096e-09,100,50,1.9058802157175915e-08,0.591928954274383,NS
CH17-340M24.3,0.5918634730900969,4.90537501554726,4.313511542457163,5.884205819392403,2.5704798861674474e-08,100,50,1.0435293292555456e-07,0.5918634730900969,NS
ARL11,0.5918399920517055,2.178955896616487,1.5871159045647816,5.033902019812756,1.3970194695008164e-06,100,50,4.39993535176491e-06,0.5918399920517055,NS
CTDSP2,-0.5917255392553118,7.255639679397058,7.84736521865237,-7.117966522011097,4.793000172293027e-11,100,50,2.81567131060066e-10,0.5917255392553118,NS
NUTF2,0.5915912791873028,6.4060340402138,5.8144427610264975,7.4172426104591835,8.61026622055487e-12,100,50,5.634472804583611e-11,0.5915912791873028,NS
SNRPEP4,0.5914830422960529,2.0869921127593525,1.4955090704632996,5.370594867008028,4.603616217707619e-07,100,50,1.5509333623944664e-06,0.5914830422960529,NS
LINC00504,0.5913202758345899,2.8445752162763656,2.2532549404417757,2.9196680601591356,0.004067911551065694,100,50,0.007391969929058237,0.5913202758345899,NS
PLCL1,-0.5911478875130101,2.2827850103849867,2.8739328978979968,-4.357588698605641,2.448483821264363e-05,100,50,6.385941442210395e-05,0.5911478875130101,NS
TRGC2,-0.5910815089489612,1.9392508514055864,2.5303323603545476,-3.72420690097817,0.00030157391440724135,100,50,0.0006658563802159884,0.5910815089489612,NS
GID8,0.5909739431258103,6.526376167595779,5.935402224469969,6.391143994474345,4.342419573950972e-09,100,50,1.9623797042476425e-08,0.5909739431258103,NS
LRRC42,0.5909317489241088,5.8877725128659115,5.296840763941803,6.286842025023283,4.82950892240673e-09,100,50,2.169446071493817e-08,0.5909317489241088,NS
METTL18,0.590813411296609,4.767684108282117,4.176870696985508,6.047985000426525,1.806556846158292e-08,100,50,7.483376227181368e-08,0.590813411296609,NS
GRN,0.5907794403871662,8.488607543561482,7.897828103174316,4.958214243788778,3.0027590191967424e-06,100,50,8.995838503813254e-06,0.5907794403871662,NS
GRIA3,-0.5906342373877036,0.8805873917108269,1.4712216290985305,-4.166886239128945,5.231107863955249e-05,100,50,0.00012959635024036305,0.5906342373877036,NS
CICP14,-0.5905829527922855,2.694673887831659,3.2852568406239446,-4.075337242438456,8.320339706774673e-05,100,50,0.00019971883645259871,0.5905829527922855,NS
DNAJC19P5,-0.5905073859760053,1.5287694247915116,2.119276810767517,-5.232276816667929,7.77124045176936e-07,100,50,2.535912638731622e-06,0.5905073859760053,NS
MIR4257,-0.5904415264906342,0.7677773811317834,1.3582189076224176,-3.642672999240685,0.0004436473926031176,100,50,0.0009529317605721127,0.5904415264906342,NS
TOP1,0.5903829570082815,6.914732903742306,6.324349946734024,6.211496556713559,1.1797359341925462e-08,100,50,5.021077503700491e-08,0.5903829570082815,NS
AL122035.1,-0.5902706145096488,1.4744847465878665,2.0647553610975153,-6.888459881111301,2.1679293501098576e-10,100,50,1.161084926483686e-09,0.5902706145096488,NS
AL589765.6,0.5901047242178594,1.0890931016879724,0.498988377470113,7.392437813684777,1.4614599904599048e-11,100,50,9.271581947274387e-11,0.5901047242178594,NS
KMT2A,-0.5899367497291355,3.293405736187264,3.8833424859163994,-5.520424322812265,2.7156540072816503e-07,100,50,9.450824416358722e-07,0.5899367497291355,NS
CEP70,0.5898606050089481,4.421223293849151,3.8313626888402026,6.618028432707817,7.521907224118358e-10,100,50,3.7613388569874314e-09,0.5898606050089481,NS
CD300LF,0.5898029859492688,2.3048754775140234,1.7150724915647546,4.17335539177797,6.227564821356126e-05,100,50,0.00015257924500203398,0.5898029859492688,NS
PILRA,0.5898004211061938,3.6354506135894424,3.0456501924832486,4.581423347087703,1.2697414172915408e-05,100,50,3.46046624639943e-05,0.5898004211061938,NS
AC104534.1,-0.5896553110492018,1.1161842216164628,1.7058395326656646,-3.7477706542041034,0.00034738194841993277,100,50,0.0007584221049637776,0.5896553110492018,NS
ARHGAP29,-0.5896206596870242,4.30973034663459,4.899351006321615,-4.189827500410074,4.891278198861756e-05,100,50,0.00012182651707802743,0.5896206596870242,NS
RNU6-610P,-0.5895708793609575,1.1685387706310268,1.7581096499919844,-3.7205260427825135,0.0003362412874478717,100,50,0.000735909394753933,0.5895708793609575,NS
RIBC1,0.5894792141817058,2.2769572780394784,1.6874780638577727,5.201808158937791,6.721601296368637e-07,100,50,2.2115030920672346e-06,0.5894792141817058,NS
ZBTB45,0.5894431994114622,4.547549841608461,3.958106642196999,6.035608634412897,1.591367231881082e-08,100,50,6.648401355785599e-08,0.5894431994114622,NS
C1orf116,-0.5891911309184583,3.783949683348514,4.373140814266972,-1.894897235280685,0.0607256664434106,100,50,0.08728029505671123,0.5891911309184583,NS
DLG3-AS1,0.589082424516876,1.0346175416400962,0.44553511712322025,6.08327168414346,9.682530970794268e-09,100,50,4.1737479529072775e-08,0.589082424516876,NS
PTPN13,-0.5890774912171266,3.985228586214738,4.5743060774318645,-3.7102537036403374,0.0002945715169738696,100,50,0.0006515145299272707,0.5890774912171266,NS
DUSP23,0.5888667898516928,7.063406487633679,6.474539697781986,4.507109090381428,1.5025844656975621e-05,100,50,4.047029911955351e-05,0.5888667898516928,NS
OR7E22P,-0.5887131211605453,0.9394196891118846,1.5281328102724299,-3.502916247682747,0.0006486809147137128,100,50,0.001357204781058038,0.5887131211605453,NS
DHDDS,-0.5884849511692636,4.730096265003857,5.31858121617312,-5.202676103510736,1.8563274780022602e-06,100,50,5.744612783351844e-06,0.5884849511692636,NS
AVL9,0.5884255219946422,4.331330222213617,3.7429047002189746,5.704692723077709,8.36084432563839e-08,100,50,3.139054165482423e-07,0.5884255219946422,NS
ARHGDIA,0.5883749716791682,7.335250545726807,6.746875574047639,5.467697281128965,2.444425117055997e-07,100,50,8.57107007734826e-07,0.5883749716791682,NS
RNASE2,0.5882852762973072,1.9051000250470436,1.3168147487497364,4.345954315344392,3.032394715844705e-05,100,50,7.814909808143005e-05,0.5882852762973072,NS
EEF1A1P9,-0.5881956194535403,3.2053627671065485,3.793558386560089,-5.325721514343595,6.68559132631935e-07,100,50,2.200767731440289e-06,0.5881956194535403,NS
TMEM199,0.5881321050661255,3.1913021352155777,2.6031700301494523,6.716528164024248,4.478226486509996e-10,100,50,2.304076272110047e-09,0.5881321050661255,NS
AL161669.3,0.5881285490325608,1.3145978133540996,0.7264692643215388,5.617015630904805,9.396571554949257e-08,100,50,3.5003214947251837e-07,0.5881285490325608,NS
RABEPK,0.5880158505013142,4.896778374775199,4.3087625242738845,8.64778351918288,1.866494248620544e-14,100,50,1.76755738083479e-13,0.5880158505013142,NS
ZNF814,0.5879420864358154,2.8100538621799744,2.222111775744159,4.909810549085863,2.4276288053305098e-06,100,50,7.364347938743027e-06,0.5879420864358154,NS
DOCK4,-0.587898098361828,2.760440375175688,3.348338473537516,-5.270999439581478,5.326577686382168e-07,100,50,1.7788965705829417e-06,0.587898098361828,NS
